site_id,권역,시군,행정구역_상세,시설명,위도,경도,주소,출력등급_표준,출력분류,출력_W,반경_m,웹표시형식,검토상태,반영권장,데이터원본,비고
S0168,남부,안양시,,박달1동행정복지센터,37.4036927,126.9090645,,대형,대형,2400,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0169,남부,안양시,,관양1동행정복지센터,37.403593,126.9654531,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0170,남부,안양시,,관양도서관,37.4106002,126.9702452,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0171,남부,안양시,,석수3동행정복지센터,37.4086762,126.8953481,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0172,남부,안양시,,평촌동행정복지센터,37.3946372,126.9771602,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0173,남부,안양시,,호계3동행정복지센터,37.3673859,126.958715,,중형,중형,1200,997.4,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0174,남부,안양시,,안양9동행정복지센터,37.3914992,126.9084259,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0175,남부,안양시,,비산3동행정복지센터,37.4042697,126.9448276,,DMB,DMB경보사이렌,,800,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0176,남부,안양시,,안양6동 신성고,37.3840804,126.9188502,,DMB,DMB,800,800,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0177,남부,안양시,,안양9동,37.3831573,126.9016088,,DMB,DMB,800,800,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0178,남부,안양시,,귀인동행정복지센터,37.3854612,126.9694173,,DMB,DMB,800,800,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0179,남부,안양시,,석수2동행정복지센터,37.4138454,126.9093992,,대형,대형,2400,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0180,남부,안양시,,비산1동행정복지센터,37.3997435,126.9337529,,대형,대형,2400,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0181,남부,안양시,,호계도서관,37.3834991,126.9504422,,대형,대형,2400,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0182,남부,평택시,,평택호다목적,36.9160191,126.9061562,,소형,소형,,800,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0183,남부,평택시,,영상정보운영사업소,37.0010319,127.1223114,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0184,남부,평택시,,평택항홍보관,36.9698672,126.8475394,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0185,남부,평택시,,비전1동행정복지센터,37.0005183,127.0952672,,소형,소형,,798.3,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0186,남부,평택시,,고덕면행정복지센터,37.0423778,127.0180135,,소형,소형,,800.4,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0187,남부,평택시,,포승읍행정복지센터,36.9826054,126.8853606,,중형,중형,,798.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0188,남부,평택시,,농협은행평택시지부,36.9945257,127.0872352,,대형,대형,,1199.1,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0189,남부,평택시,,평택시청,36.9921615,127.1127735,,대형,대형,,1197.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0190,남부,평택시,,서부문화예술회관,36.9896318,126.919648,,대형,대형,,1197.2,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0191,남부,평택시,,팽성읍행정복지센터,36.9650173,127.0624405,,대형,대형,,1196.3,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0192,남부,평택시,,서정동행정복지센터,37.0676707,127.0546647,,대형,대형,,1198.5,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0193,남부,평택시,,신장1동행정복지센터,37.0827517,127.0532511,,대형,대형,,1197.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0194,남부,평택시,,오성면행정복지센터,37.0071846,126.9795866,,중형,중형,,798.8,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0195,남부,평택시,,원평동행정복지센터,36.9893096,127.0805867,,DMB,DMB경보사이렌,,801,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0196,남부,평택시,,팽성읍 원정리마을회관,36.9745914,127.0416126,,DMB,DMB경보사이렌,,801.2,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0197,남부,평택시,,팽성읍 신궁리마을회관,36.9778588,127.0746604,,DMB,DMB경보사이렌,,801.1,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0198,남부,평택시,,팽성읍 석봉리마을회관,36.9840779,127.0414319,,DMB,DMB경보사이렌,,800,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0199,남부,평택시,,진위면행정복지센터,37.0998385,127.091011,,DMB,DMB경보사이렌,,800.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0200,남부,평택시,,서탄면행정복지센터,37.1081608,127.0351876,,DMB,DMB경보사이렌,,801.2,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0201,남부,평택시,,고덕면 문곡리마을회관,37.0601259,127.0055953,,DMB,DMB경보사이렌,,800.1,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0202,남부,평택시,,청북읍행정복지센터,37.0400364,126.934578,,DMB,DMB경보사이렌,,801.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0203,남부,평택시,,통복동행정복지센터,37.0008488,127.0872866,,DMB,DMB경보사이렌,,800.3,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0204,남부,평택시,,송탄동행정복지센터,37.0443512,127.0950107,,DMB,DMB,,798.8,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0205,남부,평택시,,오성면 안화리마을회관,37.0192034,126.9978735,,DMB,DMB,,798.5,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0206,남부,평택시,,현덕면행정복지센터,36.9673144,126.9215963,,DMB,DMB,,799.6,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0207,남부,평택시,,안중읍행정복지센터,36.9857025,126.9319394,,DMB,DMB,,798.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0208,남부,평택시,,청북도서관,37.0205367,126.9180521,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0209,남부,시흥시,,시흥시청,37.3799714,126.8028701,,대형,대형,2400,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0210,남부,시흥시,,다다커뮤니티센터,37.4429407,126.7885077,,대형,대형,2400,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0211,남부,시흥시,,신천동행정복지센터,37.4353673,126.7817318,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0212,남부,시흥시,,군자동행정복지센터,37.3398538,126.7849841,,대형,대형,2400,1205.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0213,남부,시흥시,,은행동행정복지센터,37.4362673,126.797963,,대형,대형,2400,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0214,남부,시흥시,,정왕본동행정복지센터,37.3490769,126.7462562,,대형,대형,2400,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0215,남부,시흥시,,정왕2동행정복지센터,37.3508875,126.7288865,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0216,남부,시흥시,,월곶동문화센터,37.3886605,126.7362318,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0217,남부,시흥시,,맑은물관리센터,37.337511,126.6964745,,대형,대형,2400,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0218,남부,시흥시,,신현동행정복지센터,37.4061382,126.7845991,,DMB,DMB,,800.6,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0219,남부,시흥시,,매화동행정복지센터,37.4175368,126.8155151,,DMB,DMB,,801,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0220,남부,시흥시,,목감동행정복지센터,37.3845533,126.8573343,,DMB,DMB,,802,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0221,남부,시흥시,,과림동행정복지센터,37.4367664,126.8328067,,DMB,DMB,,800.7,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0222,남부,시흥시,,능곡동행정복지센터,37.3661102,126.8157628,,중형,중형,1200,1002.1,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0223,남부,시흥시,,장곡동행정복지센터,37.3777052,126.7878742,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0224,남부,시흥시,,배곧1동행정복지센터,37.3717144,126.7357718,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0225,남부,시흥시,,정왕1동행정복지센터,37.3401506,126.7440023,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0226,남부,시흥시,,시흥시외국인복지센터,37.3359343,126.7297749,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0227,남부,시흥시,,배곧2동행정복지센터,37.3610802,126.7123147,,대형,대형,2400,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0228,남부,김포시,,통진읍행정복지센터,37.6917425,126.5973591,김포시 통진읍 김포대로2250번길 24-11,대형,대형,2400,1935,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0229,남부,김포시,,수참2리마을회관,37.6801925,126.6293288,김포시 통진읍 김포대로1938번길 60,중형,중형,1200,1458,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0230,남부,김포시,,고촌읍행정복지센터,37.6033556,126.7709611,김포시 월곶면 문수산로 373,대형,대형,2400,1935,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0231,남부,김포시,,양촌읍행정복지센터,37.6572534,126.6254145,김포시 양촌읍 양곡1로56번길 49,중형,중형,1200,1458,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0232,남부,김포시,,대곶면행정복지센터,37.6490455,126.5818948,김포시 대곶면 율생로 83-23,중형,중형,1200,1458,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0233,남부,김포시,,월곶면행정복지센터,37.7150218,126.552921,김포시 월곶면 군하로276번길 20,중형,중형,1200,1458,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0234,남부,김포시,,포내1리마을회관,37.7208007,126.527447,김포시 월곶면 포내로83번길 12,중형,중형,1200,1458,circle,보조도형확인,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,보조 도형 존재
S0235,남부,김포시,,보구곶리대피소,37.7575406,126.529774,김포시 월곶면 문수산로 373,중형,중형,1200,1458,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0236,남부,김포시,,용강리 구)마을회관,37.7569629,126.5541336,김포시 월곶면 용강리 335-11,중형,중형,1200,1458,circle,보조도형확인,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,보조 도형 존재
S0237,남부,김포시,,하성면행정복지센터,37.7198155,126.6309761,김포시 하성면 애기봉로 845,중형,중형,1200,1458,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0238,남부,김포시,,석탄5리마을회관,37.7299543,126.651971,김포시 하성면 석평로 222,중형,중형,1200,1458,circle,보조도형확인,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,보조 도형 존재
S0239,남부,김포시,,마조1리마을회관,37.7419779,126.6333365,김포시 하성면 하성로794번길 12,중형,중형,1200,1458,circle,보조도형확인,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,보조 도형 존재
S0240,남부,김포시,,김포본동행정복지센터,37.6274392,126.7056889,김포시 북변동 북변1로 13,중형,중형,1200,1156,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0241,남부,김포시,,장기본동행정복지센터,37.65234,126.6717398,김포시 장기동 김포대로 4133,대형,대형,2400,1569,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0242,남부,김포시,,장릉배수지,37.6146359,126.7128748,김포시 사우동 1312-2,대형,대형,2400,1458,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0243,남부,김포시,,풍무동행정복지센터,37.6023037,126.7220213,김포시 풍무동 풍무로 74,중형,중형,1200,1156,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0244,남부,김포시,,장기동행정복지센터,37.6397116,126.6714318,김포시 김포한강2로 112,중형,중형,1200,1156,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0245,남부,김포시,,구래동행정복지센터,37.6465339,126.6236968,김포시 김포한강2로 112,중형,중형,1200,1156,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0246,남부,김포시,,운양동행정복지센터,37.6514373,126.6830982,김포시 운양동 568-1,중형,중형,1200,1156,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0247,남부,김포시,,마산동행정복지센터,37.6434833,126.6411813,,중형,중형,1200,998.5,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0248,남부,광명시,,광명시청,37.4785482,126.8646372,,대형,대형,,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0249,남부,광명시,,하안1동주민센터,37.4652395,126.8692665,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0250,남부,광명시,,하안배수펌프장,37.4680869,126.8806844,,중형,중형,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0251,남부,광명시,,소하1동주민센터,37.4522844,126.8851659,,대형,대형,,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0252,남부,광명시,,소하2동주민센터,37.4321974,126.8803984,,대형,대형,,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0253,남부,광명시,,온신초등학교,37.4428076,126.8458014,,대형,대형,,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0254,남부,광명시,,학온동주민센터,37.4153925,126.8513334,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0255,남부,광명시,,광명7동행정복지센터,37.4693376,126.8531416,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0256,남부,광명시,,철산배수펌프장,37.4915011,126.8689225,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0257,남부,광명시,,광명역세권 난청지역,37.4126602,126.8817603,,,,,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0258,남부,광주시,,오포읍행정복지센터,37.3664954,127.2286776,,대형,대형,2400,1200,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0259,남부,광주시,,능평3리마을회관,37.3457909,127.1805377,,소형,소형,600,800,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0260,남부,광주시,,초월읍행정복지센터,37.3852014,127.2879445,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0261,남부,광주시,,곤지암도서관,37.348902,127.3410226,,중형,중형,1200,1000,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0262,남부,광주시,,곤지암읍행정복지센터,37.3493283,127.3532781,,소형,소형,300,400,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0263,남부,광주시,,도척면행정복지센터,37.3046287,127.3312481,,소형,소형,300,400,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0264,남부,광주시,,퇴촌면행정복지센터,37.4666333,127.3070282,,DMB,DMB경보사이렌,,800,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0265,남부,광주시,,남종면행정복지센터,37.4941328,127.3017178,,DMB,DMB경보사이렌,,800,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0266,남부,광주시,,남한산성면행정복지센터,37.4632748,127.2446416,,DMB,DMB경보사이렌,,800,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0267,남부,광주시,,곤지암농협만선지점,37.3666159,127.4044989,,DMB,DMB경보사이렌,,800,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0268,남부,광주시,,광남동행정복지센터,37.3889777,127.2298111,,DMB,DMB경보사이렌,,800,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0269,남부,광주시,,송정동행정복지센터,37.4196687,127.2460587,,DMB,DMB,,800,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0270,남부,광주시,,양벌1리 마을회관,37.3714622,127.2516516,,,,,998.9,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
S0271,남부,광주시,,산이1리 마을회관,37.3621316,127.3127562,,,,,998.6,circle,정상,radius 기반 원형표시,구글 가청률 지도 최종본.kmz,
